0,2;3
0,4333;4
0,2333;3
0,2333;3
0,2667;3
0,2667;4
0,3;3
0,1667;4
0,1667;3
0,1667;3
0,2333;3
0,2667;4
0,2667;4
0,2667;3
0,4667;3
0,1667;4
0,1667;4
0,2;4
0,2333;3
0,002;3
