3;0,3667
3;0,1667
4;0,2
3;0,2333
3;0,1667
4;0,2
3;0,4
3;0,3
4;0,2
3;0,4667
3;0,3333
4;0,2
3;0,2
4;0,3
3;0,8
3;0,4333
3;0,1667
4;0,3
4;0,1667
3;0,2
3;0,5667
3;0,3
4;0,4
4;0,2667
4;0,1667
3;0,2
4;0,3
3;0,6667
3;0,2667
3;0,5333
3;0,3667
3;0,6
3;0,5667
3;0,4
3;0,4667
4;0,4
3;0,1667
3;0,2667
4;0,1667
3;0,4333
